timestamp,symbol,instrument,ltp,volume,bid,ask,oi,bid_qty,ask_qty,index_name,expiry
2025-02-04 09:38:30.674412,FINNIFTY27FEB25F,FUTIDX,23490.2,7800,23490.0,23498.4,46020,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:38:39.665020,FINNIFTY27FEB25F,FUTIDX,23490.2,7800,23492.95,23500.0,46020,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:38:46.983161,FINNIFTY27FEB25F,FUTIDX,23490.2,7800,23492.35,23499.55,46020,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:38:58.452291,FINNIFTY27FEB25F,FUTIDX,23500.0,7865,23504.8,23508.7,46020,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:39:12.350643,FINNIFTY27FEB25F,FUTIDX,23500.0,7865,23502.0,23508.15,46020,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:39:20.172602,FINNIFTY27FEB25F,FUTIDX,23511.55,8060,23501.6,23509.05,46020,65,65,FINNIFTY,27-FEB-2025
2025-02-04 09:39:27.923410,FINNIFTY27FEB25F,FUTIDX,23511.55,8060,23497.9,23506.5,46020,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:39:35.314080,FINNIFTY27FEB25F,FUTIDX,23511.55,8060,23496.5,23502.95,46020,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:39:42.657815,FINNIFTY27FEB25F,FUTIDX,23511.55,8060,23498.0,23506.9,46020,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:39:50.209758,FINNIFTY27FEB25F,FUTIDX,23511.55,8060,23500.25,23508.15,46020,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:39:58.551605,FINNIFTY27FEB25F,FUTIDX,23511.55,8060,23498.7,23508.05,46020,195,65,FINNIFTY,27-FEB-2025
2025-02-04 09:40:09.364959,FINNIFTY27FEB25F,FUTIDX,23506.0,8125,23503.05,23511.4,46215,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:40:22.202046,FINNIFTY27FEB25F,FUTIDX,23506.0,8125,23511.6,23519.75,46215,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:40:30.278634,FINNIFTY27FEB25F,FUTIDX,23506.0,8125,23511.3,23519.95,46215,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:40:38.074373,FINNIFTY27FEB25F,FUTIDX,23506.0,8125,23515.85,23523.95,46215,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:40:46.606770,FINNIFTY27FEB25F,FUTIDX,23525.0,8385,23515.85,23524.0,46215,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:40:56.519060,FINNIFTY27FEB25F,FUTIDX,23525.0,8385,23515.35,23522.0,46215,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:41:05.399533,FINNIFTY27FEB25F,FUTIDX,23525.0,8385,23517.1,23526.1,46215,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:41:13.179388,FINNIFTY27FEB25F,FUTIDX,23525.0,8385,23522.0,23529.85,46215,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:41:32.388950,FINNIFTY27FEB25F,FUTIDX,23525.0,8385,23526.95,23532.8,46215,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:41:44.627609,FINNIFTY27FEB25F,FUTIDX,23525.0,8385,23526.75,23532.75,46215,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:41:52.815593,FINNIFTY27FEB25F,FUTIDX,23525.0,8385,23531.75,23537.15,46215,65,130,FINNIFTY,27-FEB-2025
2025-02-04 09:42:04.200352,FINNIFTY27FEB25F,FUTIDX,23543.0,8970,23538.0,23545.0,46215,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:42:18.674427,FINNIFTY27FEB25F,FUTIDX,23543.0,8970,23532.95,23542.25,46215,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:42:54.523724,FINNIFTY27FEB25F,FUTIDX,23530.0,9035,23530.3,23538.7,46215,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:43:02.484514,FINNIFTY27FEB25F,FUTIDX,23532.55,9360,23532.5,23540.3,46280,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:43:10.155772,FINNIFTY27FEB25F,FUTIDX,23532.55,9360,23533.4,23541.85,46280,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:43:19.248782,FINNIFTY27FEB25F,FUTIDX,23532.55,9360,23531.25,23539.55,46280,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:43:29.050666,FINNIFTY27FEB25F,FUTIDX,23532.55,9360,23525.9,23534.35,46280,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:43:41.339901,FINNIFTY27FEB25F,FUTIDX,23532.55,9360,23526.6,23535.9,46280,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:43:49.394982,FINNIFTY27FEB25F,FUTIDX,23532.55,9360,23524.15,23533.15,46280,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:44:00.875543,FINNIFTY27FEB25F,FUTIDX,23532.55,9360,23520.35,23525.0,46280,130,65,FINNIFTY,27-FEB-2025
2025-02-04 09:44:14.510292,FINNIFTY27FEB25F,FUTIDX,23525.0,9425,23517.45,23525.0,46280,195,130,FINNIFTY,27-FEB-2025
2025-02-04 09:44:37.263385,FINNIFTY27FEB25F,FUTIDX,23525.0,9425,23525.85,23533.95,46280,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:44:46.057168,FINNIFTY27FEB25F,FUTIDX,23525.0,9425,23526.8,23535.0,46280,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:44:55.085339,FINNIFTY27FEB25F,FUTIDX,23525.0,9425,23534.65,23543.7,46280,130,130,FINNIFTY,27-FEB-2025
2025-02-04 09:45:03.165945,FINNIFTY27FEB25F,FUTIDX,23545.0,9620,23545.0,23552.85,46280,195,130,FINNIFTY,27-FEB-2025
